fromId,toId,straightMeters,roadMeters,ratio
46,379,507.8,723.3,1.42
46,380,241.5,312.7,1.30
46,381,630.1,1053.0,1.67
46,382,298.3,702.1,2.35
46,384,558.0,923.6,1.66
46,385,590.9,948.2,1.60
46,389,333.7,567.5,1.70
46,395,507.8,848.5,1.67
46,420,348.6,655.6,1.88
47,48,528.1,565.6,1.07
47,50,414.8,504.3,1.22
47,52,454.2,604.5,1.33
47,54,875.7,1260.1,1.44
47,56,696.0,1023.5,1.47
47,58,365.5,818.5,2.24
47,64,642.0,837.3,1.30
47,76,1084.8,1742.7,1.61
47,77,997.0,1496.2,1.50
47,78,679.8,942.3,1.39
47,81,222.5,803.2,3.61
47,82,450.4,528.9,1.17
47,86,691.2,986.5,1.43
47,96,451.1,840.5,1.86
47,120,716.7,986.5,1.38
47,121,675.1,928.3,1.38
47,128,354.9,919.0,2.59
47,132,210.4,928.8,4.42
47,134,322.2,518.1,1.61
47,136,242.5,750.8,3.10
47,137,295.3,703.6,2.38
47,139,244.2,803.2,3.29
47,143,432.1,721.8,1.67
47,144,360.5,779.9,2.16
47,145,389.2,873.1,2.24
47,148,621.2,668.7,1.08
47,161,553.5,820.8,1.48
47,162,627.1,872.6,1.39
47,167,591.9,1170.5,1.98
47,175,572.9,1023.1,1.79
47,176,568.9,1265.3,2.22
47,177,832.4,1171.1,1.41
47,178,908.3,1251.0,1.38
47,188,570.2,587.6,1.03
47,189,522.4,565.6,1.08
47,192,493.1,519.0,1.05
47,195,764.5,1093.8,1.43
47,197,1653.0,1942.7,1.18
47,203,711.8,1037.1,1.46
47,204,826.6,1351.1,1.63
47,207,586.4,625.8,1.07
47,208,567.3,625.8,1.10
47,209,599.2,670.1,1.12
47,213,247.3,1148.4,4.64
47,215,348.8,447.9,1.28
47,216,505.7,701.4,1.39
47,221,616.5,837.3,1.36
47,224,1374.7,1937.1,1.41
47,227,818.8,893.0,1.09
47,231,758.6,847.5,1.12
47,232,1613.3,1908.1,1.18
47,235,778.0,1245.5,1.60
47,248,657.2,928.3,1.41
47,260,576.8,866.9,1.50
47,262,186.0,271.5,1.46
47,263,170.5,610.5,3.58
47,271,510.1,519.0,1.02
47,273,882.4,1260.1,1.43
47,274,974.9,1377.8,1.41
47,275,800.0,1155.4,1.44
47,276,391.0,463.8,1.19
47,277,294.4,912.3,3.10
47,278,1526.4,2159.1,1.41
47,279,1453.2,2163.1,1.49
47,280,1363.4,1937.1,1.42
47,283,126.0,349.1,2.77
47,286,171.7,287.5,1.67
47,288,556.5,1008.0,1.81
47,289,567.3,1008.0,1.78
47,291,428.9,857.2,2.00
47,293,479.7,951.0,1.98
47,294,569.8,1010.1,1.77
47,295,412.7,768.9,1.86
47,299,385.8,526.7,1.37
47,304,343.9,919.0,2.67
47,310,451.8,604.5,1.34
47,312,911.8,1326.7,1.46
47,328,1292.1,1904.3,1.47
47,346,521.4,562.6,1.08
47,347,451.1,495.7,1.10
47,350,569.7,1248.3,2.19
47,354,322.7,395.2,1.22
47,358,410.5,528.9,1.29
47,361,805.8,1171.3,1.45
47,362,327.6,751.0,2.29
47,363,396.6,593.7,1.50
47,364,361.3,528.5,1.46
47,366,644.1,942.2,1.46
47,378,804.8,1171.3,1.46
47,379,800.8,1162.4,1.45
47,380,436.8,837.0,1.92
47,381,743.5,847.5,1.14
47,384,414.8,504.3,1.22
47,385,419.4,528.9,1.26
47,389,365.5,818.5,2.24
47,395,642.0,837.3,1.30
47,420,639.8,942.2,1.47
48,50,940.6,1030.7,1.10
48,52,980.9,1130.9,1.15
48,54,895.4,1051.6,1.17
48,56,665.0,809.4,1.22
48,58,811.5,1171.0,1.44
48,64,229.5,285.0,1.24
48,76,1264.3,1571.4,1.24
48,77,1145.4,1289.1,1.13
48,78,571.7,715.3,1.25
48,81,574.9,882.4,1.53
48,82,978.0,1055.3,1.08
48,86,667.6,772.4,1.16
48,96,783.2,919.7,1.17
48,120,706.0,772.4,1.09
48,121,625.0,701.3,1.12
48,128,835.5,1134.5,1.36
48,132,691.0,1008.0,1.46
48,134,533.8,597.3,1.12
48,136,511.7,830.0,1.62
48,137,583.3,782.8,1.34
48,139,581.8,882.4,1.52
48,143,252.6,267.5,1.06
48,144,288.0,325.6,1.13
48,145,741.3,952.3,1.28
48,148,105.6,103.1,0.98
48,161,1075.6,1347.2,1.25
48,162,1141.6,1399.0,1.23
48,167,891.4,1249.7,1.40
48,175,830.4,1102.3,1.33
48,176,1084.7,1791.7,1.65
48,177,1303.8,1697.5,1.30
48,178,1379.7,1777.4,1.29
48,188,56.2,22.0,0.39
48,192,41.2,46.6,1.13
48,195,802.8,885.3,1.10
48,197,2091.1,2469.1,1.18
48,203,725.4,828.6,1.14
48,204,870.1,1142.6,1.31
48,207,59.4,60.2,1.01
48,208,43.4,60.2,1.39
48,209,79.9,104.5,1.31
48,213,765.4,1227.6,1.60
48,215,876.6,974.3,1.11
48,216,174.7,230.8,1.32
48,221,227.8,285.0,1.25
48,224,1575.9,1765.8,1.12
48,227,322.3,327.4,1.02
48,231,259.5,281.9,1.09
48,232,2035.7,2434.5,1.20
48,235,920.4,1038.4,1.13
48,248,593.6,701.3,1.18
48,260,627.0,741.8,1.18
48,262,714.0,797.9,1.12
48,263,439.7,516.9,1.18
48,271,22.3,46.6,2.09
48,273,897.5,1051.6,1.17
48,274,931.5,1169.3,1.26
48,275,762.2,946.9,1.24
48,276,215.4,331.8,1.54
48,277,747.8,1077.2,1.44
48,278,1757.1,1987.8,1.13
48,279,1662.7,1991.8,1.20
48,280,1568.4,1765.8,1.13
48,283,654.0,875.5,1.34
48,284,543.1,565.6,1.04
48,286,363.2,420.9,1.16
48,288,836.6,1087.2,1.30
48,289,848.2,1087.2,1.28
48,291,764.6,936.4,1.22
48,293,837.9,1030.2,1.23
48,294,900.1,1089.3,1.21
48,295,849.3,1220.6,1.44
48,299,891.2,1053.1,1.18
48,304,819.3,1134.5,1.38
48,310,977.6,1130.9,1.16
48,312,1004.3,1119.6,1.11
48,328,1454.1,1733.0,1.19
48,346,42.3,12.9,0.30
48,347,102.5,152.1,1.48
48,350,1088.2,1774.7,1.63
48,354,229.6,282.0,1.23
48,358,938.5,1055.3,1.12
48,361,878.5,962.8,1.10
48,362,662.1,830.2,1.25
48,363,922.5,1120.1,1.21
48,364,889.2,1054.9,1.19
48,366,600.9,715.2,1.19
48,378,875.6,962.8,1.10
48,379,870.0,953.9,1.10
48,380,752.4,916.2,1.22
48,381,262.4,281.9,1.07
48,382,528.1,565.6,1.07
48,384,940.6,1030.7,1.10
48,385,947.5,1055.3,1.11
48,389,811.5,1171.0,1.44
48,395,229.5,285.0,1.24
48,420,600.8,715.2,1.19
50,52,114.3,190.0,1.66
50,54,1015.4,1339.3,1.32
50,56,913.2,1245.0,1.36
50,58,285.9,534.0,1.87
50,64,1027.5,1248.5,1.22
50,76,1055.2,1594.7,1.51
50,77,1010.2,1392.2,1.38
50,78,944.5,1163.8,1.23
50,81,440.7,891.4,2.02
50,82,49.5,114.4,2.31
50,86,905.1,1208.0,1.33
50,96,472.7,820.8,1.74
50,120,915.4,1208.0,1.32
50,121,909.4,1149.8,1.26
50,128,210.6,634.5,3.01
50,132,280.6,697.0,2.48
50,134,562.3,739.6,1.32
50,136,513.0,972.3,1.90
50,137,495.3,925.1,1.87
50,139,451.1,891.4,1.98
50,143,804.7,965.0,1.20
50,144,730.7,1019.1,1.39
50,145,433.2,773.3,1.78
50,148,1029.6,1133.8,1.10
50,161,216.8,406.3,1.87
50,162,310.5,458.1,1.48
50,167,572.5,886.7,1.55
50,175,608.7,928.3,1.52
50,176,172.5,980.8,5.69
50,177,494.7,886.6,1.79
50,178,563.2,966.5,1.72
50,188,979.8,1052.7,1.07
50,189,933.8,1030.7,1.10
50,192,906.8,984.1,1.09
50,195,917.4,1311.3,1.43
50,197,1313.8,1658.2,1.26
50,203,896.2,1258.6,1.40
50,204,960.2,1430.3,1.49
50,207,998.1,1090.9,1.09
50,208,978.4,1090.9,1.11
50,209,1008.8,1135.2,1.13
50,213,180.0,912.0,5.07
50,215,74.2,56.4,0.76
50,216,894.7,1112.6,1.24
50,221,999.2,1248.5,1.25
50,224,1289.1,1789.1,1.39
50,227,1216.6,1358.1,1.12
50,231,1158.9,1312.6,1.13
50,232,1291.5,1623.6,1.26
50,235,846.4,1201.3,1.42
50,248,904.2,1149.8,1.27
50,260,782.6,1088.4,1.39
50,262,234.5,264.0,1.13
50,263,524.5,832.0,1.59
50,271,923.4,984.1,1.07
50,273,1023.9,1339.3,1.31
50,274,1139.4,1457.0,1.28
50,275,995.1,1376.9,1.38
50,276,800.6,928.9,1.16
50,277,285.5,627.8,2.20
50,278,1400.4,2011.1,1.44
50,279,1352.7,2015.1,1.49
50,280,1275.4,1789.1,1.40
50,283,290.0,382.2,1.32
50,284,399.0,504.3,1.26
50,286,578.1,752.6,1.30
50,288,576.2,913.2,1.58
50,289,580.8,913.2,1.57
50,291,462.2,804.1,1.74
50,293,448.0,693.6,1.55
50,294,523.6,752.7,1.44
50,295,305.8,484.4,1.58
50,299,127.9,242.2,1.89
50,304,226.1,634.5,2.81
50,310,125.1,190.0,1.52
50,312,988.7,1365.8,1.38
50,328,1250.7,1756.3,1.40
50,346,930.7,1027.7,1.10
50,347,865.9,960.8,1.11
50,350,166.4,963.8,5.79
50,354,736.4,860.3,1.17
50,358,71.6,114.4,1.60
50,361,922.7,1250.5,1.36
50,362,448.7,896.5,2.00
50,363,113.5,180.8,1.59
50,364,88.6,115.6,1.31
50,366,883.6,1163.7,1.32
50,378,923.4,1250.5,1.35
50,379,921.7,1242.7,1.35
50,380,488.4,824.3,1.69
50,381,1139.1,1312.6,1.15
50,382,414.8,504.3,1.22
50,385,58.0,114.4,1.97
50,389,285.9,534.0,1.87
50,395,1027.5,1248.5,1.22
50,420,878.2,1163.7,1.33
52,54,1124.5,1439.5,1.28
52,56,1013.2,1345.2,1.33
52,58,396.4,634.2,1.60
52,64,1088.9,1348.7,1.24
52,76,1168.9,1694.9,1.45
52,77,1124.4,1492.4,1.33
52,78,1037.8,1264.0,1.22
52,81,525.2,991.6,1.89
52,82,76.0,75.6,0.99
52,86,1005.5,1308.2,1.30
52,96,583.2,921.0,1.58
52,120,1017.8,1308.2,1.29
52,121,1007.1,1250.0,1.24
52,128,321.2,734.7,2.29
52,132,365.2,797.2,2.18
52,134,651.1,839.8,1.29
52,136,593.9,1072.5,1.81
52,137,586.9,1025.3,1.75
52,139,538.4,991.6,1.84
52,143,869.9,1065.2,1.22
52,144,795.8,1119.3,1.41
52,145,540.6,873.5,1.62
52,148,1075.4,1234.0,1.15
52,161,111.6,216.3,1.94
52,162,203.1,268.1,1.32
52,167,686.4,986.9,1.44
52,175,720.9,1028.5,1.43
52,176,235.5,1081.0,4.59
52,177,567.7,986.8,1.74
52,178,629.8,1066.7,1.69
52,188,1024.2,1152.9,1.13
52,189,975.9,1130.9,1.16
52,192,944.7,1084.3,1.15
52,195,1024.7,1411.5,1.38
52,197,1369.7,1758.4,1.28
52,203,1000.0,1358.8,1.36
52,204,1069.4,1530.5,1.43
52,207,1039.7,1191.1,1.15
52,208,1020.8,1191.1,1.17
52,209,1053.2,1235.4,1.17
52,213,256.1,1012.2,3.95
52,215,122.9,156.6,1.27
52,216,953.6,1212.8,1.27
52,221,1061.8,1348.7,1.27
52,224,1399.4,1889.3,1.35
52,227,1271.5,1458.3,1.15
52,231,1211.9,1412.8,1.17
52,232,1354.9,1723.8,1.27
52,235,958.9,1301.5,1.36
52,248,999.9,1250.0,1.25
52,260,882.4,1188.6,1.35
52,262,268.9,364.2,1.35
52,263,588.5,932.2,1.58
52,271,962.2,1084.3,1.13
52,273,1132.9,1439.5,1.27
52,274,1247.2,1557.2,1.25
52,275,1098.7,1477.1,1.34
52,276,821.6,1029.1,1.25
52,277,387.3,728.0,1.88
52,278,1506.5,2111.3,1.40
52,279,1461.5,2115.3,1.45
52,280,1385.5,1889.3,1.36
52,283,329.8,482.4,1.46
52,284,440.3,604.5,1.37
52,286,624.9,852.8,1.36
52,288,688.7,1013.4,1.47
52,289,693.6,1013.4,1.46
52,291,571.5,904.3,1.58
52,293,561.0,793.8,1.41
52,294,637.7,852.9,1.34
52,295,419.1,584.6,1.40
52,299,241.4,342.4,1.42
52,304,335.3,734.7,2.19
52,312,1101.5,1466.0,1.33
52,328,1363.6,1856.5,1.36
52,346,975.6,1127.9,1.16
52,347,898.5,1061.0,1.18
52,350,221.2,1064.0,4.81
52,354,764.9,960.5,1.26
52,358,54.3,75.6,1.39
52,361,1032.9,1350.7,1.31
52,362,548.3,996.7,1.82
52,363,59.0,148.8,2.52
52,364,96.6,209.4,2.17
52,366,980.2,1263.9,1.29
52,378,1033.5,1350.7,1.31
52,379,1031.6,1342.9,1.30
52,380,597.1,924.5,1.55
52,381,1195.3,1412.8,1.18
52,382,454.2,604.5,1.33
52,384,114.3,190.0,1.66
52,385,59.0,75.6,1.28
52,389,396.4,634.2,1.60
52,395,1088.9,1348.7,1.24
52,420,974.8,1263.9,1.30
54,56,230.4,360.2,1.56
54,58,729.5,904.5,1.24
54,64,730.9,903.8,1.24
54,76,433.3,734.0,1.69
54,77,308.0,451.7,1.47
54,78,331.1,503.5,1.52
54,81,664.4,922.1,1.39
54,82,1063.8,1363.9,1.28
54,86,228.3,323.2,1.42
54,96,543.2,682.8,1.26
54,120,190.3,323.2,1.70
54,121,270.5,489.5,1.81
54,128,804.8,1005.0,1.25
54,132,789.3,1047.7,1.33
54,134,553.7,742.0,1.34
54,136,633.4,869.7,1.37
54,137,587.8,822.5,1.40
54,139,643.4,922.1,1.43
54,143,657.0,864.3,1.32
54,144,662.8,918.4,1.39
54,145,584.2,730.3,1.25
54,148,880.6,983.3,1.12
54,161,1232.1,1655.8,1.34
54,162,1325.7,1707.6,1.29
54,167,474.6,459.4,0.97
54,175,415.1,464.2,1.12
54,176,1028.6,1402.4,1.36
54,177,995.0,1308.2,1.31
54,178,1045.8,1388.1,1.33
54,188,874.0,1029.6,1.18
54,189,878.7,1051.6,1.20
54,192,904.4,1095.9,1.21
54,195,111.3,166.3,1.49
54,197,1531.7,2079.8,1.36
54,203,177.1,233.4,1.32
54,204,55.2,91.0,1.65
54,207,905.6,1067.8,1.18
54,208,891.0,1067.8,1.20
54,209,885.5,1002.9,1.13
54,213,891.0,1267.3,1.42
54,215,1009.8,1282.9,1.27
54,216,720.9,888.1,1.23
54,221,710.4,903.8,1.27
54,224,726.2,928.4,1.28
54,227,881.0,1163.8,1.32
54,231,870.3,1118.3,1.28
54,232,1446.0,2045.2,1.41
54,235,207.2,218.4,1.05
54,248,301.9,489.5,1.62
54,260,307.2,393.4,1.28
54,262,949.5,1248.8,1.32
54,263,723.6,990.0,1.37
54,271,901.7,1095.9,1.22
54,274,130.6,117.7,0.90
54,275,142.5,351.7,2.47
54,276,994.3,1381.1,1.39
54,277,740.9,998.3,1.35
54,278,918.6,1150.4,1.25
54,279,813.2,1154.4,1.42
54,280,722.4,928.4,1.29
54,283,914.2,1326.4,1.45
54,284,872.6,1260.1,1.44
54,286,807.8,1441.4,1.78
54,288,449.6,634.9,1.41
54,289,448.6,634.9,1.42
54,291,553.3,699.5,1.26
54,293,576.4,698.9,1.21
54,294,527.1,758.0,1.44
54,295,715.1,854.9,1.20
54,299,889.4,1145.7,1.29
54,304,789.7,1005.0,1.27
54,310,1132.3,1439.5,1.27
54,312,148.4,251.8,1.70
54,328,585.2,895.6,1.53
54,346,853.5,1064.5,1.25
54,347,932.4,1201.4,1.29
54,350,1045.6,1385.4,1.33
54,354,927.7,1331.3,1.43
54,358,1071.5,1363.9,1.27
54,361,98.3,88.8,0.90
54,362,591.6,786.3,1.33
54,363,1094.3,1428.7,1.31
54,364,1044.2,1363.5,1.31
54,366,295.1,503.4,1.71
54,378,96.4,88.8,0.92
54,379,96.5,97.7,1.01
54,380,527.4,679.3,1.29
54,381,829.2,1118.3,1.35
54,382,875.7,1260.1,1.44
54,384,1015.4,1339.3,1.32
54,385,1065.7,1363.9,1.28
54,389,729.5,904.5,1.24
54,395,730.9,903.8,1.24
54,420,295.6,503.4,1.70
56,58,637.9,879.6,1.38
56,64,508.0,661.6,1.30
56,76,628.9,911.4,1.45
56,77,503.4,629.1,1.25
56,78,113.0,261.3,2.31
56,81,506.5,685.5,1.35
56,82,962.7,1269.6,1.32
56,86,9.7,37.0,3.80
56,96,469.4,604.7,1.29
56,120,42.8,37.0,0.86
56,121,41.0,247.3,6.03
56,128,708.8,937.6,1.32
56,132,654.3,811.1,1.24
56,134,381.5,505.4,1.32
56,136,457.7,633.1,1.38
56,137,433.9,585.9,1.35
56,139,488.1,685.5,1.40
56,143,428.1,622.1,1.45
56,144,439.7,676.2,1.54
56,145,488.0,652.2,1.34
56,148,652.9,741.1,1.14
56,161,1124.4,1561.5,1.39
56,162,1216.2,1613.3,1.33
56,167,463.9,624.6,1.35
56,175,386.5,487.3,1.26
56,176,963.5,1567.6,1.63
56,177,1006.1,1473.4,1.46
56,178,1068.3,1553.3,1.45
56,188,644.4,787.4,1.22
56,189,648.3,809.4,1.25
56,192,674.1,853.7,1.27
56,195,146.4,193.9,1.32
56,197,1644.5,2245.0,1.37
56,203,72.1,137.2,1.90
56,204,208.6,451.2,2.16
56,207,676.2,825.6,1.22
56,208,661.2,825.6,1.25
56,209,656.7,760.7,1.16
56,213,762.9,1030.7,1.35
56,215,892.1,1188.6,1.33
56,216,490.6,645.9,1.32
56,221,485.6,661.6,1.36
56,224,935.5,1105.8,1.18
56,227,672.5,921.6,1.37
56,231,654.6,876.1,1.34
56,232,1567.4,2210.4,1.41
56,235,308.5,383.6,1.24
56,248,72.4,247.3,3.41
56,260,130.9,156.8,1.20
56,262,801.6,1012.2,1.26
56,263,531.8,753.4,1.42
56,271,671.3,853.7,1.27
56,273,232.8,360.2,1.55
56,274,289.3,477.9,1.65
56,275,108.3,255.5,2.36
56,276,769.1,1138.9,1.48
56,277,627.7,880.3,1.40
56,278,1124.6,1327.8,1.18
56,279,1023.1,1331.8,1.30
56,280,930.0,1105.8,1.19
56,283,757.1,1089.8,1.44
56,284,696.0,1023.5,1.47
56,286,602.4,1199.2,1.99
56,288,417.1,556.8,1.33
56,289,422.2,556.8,1.32
56,291,470.3,621.4,1.32
56,293,520.0,620.8,1.19
56,294,507.9,679.9,1.34
56,295,638.4,830.0,1.30
56,299,795.7,1120.8,1.41
56,304,691.2,937.6,1.36
56,310,1018.8,1345.2,1.32
56,312,349.1,429.2,1.23
56,328,802.3,1073.0,1.34
56,346,623.1,822.3,1.32
56,347,703.2,959.2,1.36
56,350,977.9,1550.6,1.59
56,354,705.6,1089.1,1.54
56,358,959.0,1269.6,1.32
56,361,227.8,271.4,1.19
56,362,465.1,633.3,1.36
56,363,974.0,1334.4,1.37
56,364,924.0,1269.2,1.37
56,366,65.2,261.2,4.00
56,378,224.3,271.4,1.21
56,379,218.6,262.5,1.20
56,380,442.5,601.2,1.36
56,381,613.9,876.1,1.43
56,382,696.0,1023.5,1.47
56,384,913.2,1245.0,1.36
56,385,956.4,1269.6,1.33
56,389,637.9,879.6,1.38
56,395,508.0,661.6,1.30
56,420,66.6,261.2,3.92
58,64,839.9,1238.2,1.47
58,76,800.6,1159.9,1.45
58,77,741.0,957.4,1.29
58,78,682.3,985.9,1.45
58,81,238.4,357.4,1.50
58,82,334.3,558.6,1.67
58,86,629.4,842.6,1.34
58,96,186.9,386.0,2.06
58,120,636.3,842.6,1.32
58,121,638.7,971.9,1.52
58,128,75.4,100.5,1.33
58,132,156.6,163.0,1.04
58,134,326.6,573.7,1.76
58,136,308.9,616.2,1.99
58,137,257.7,569.0,2.21
58,139,236.0,357.4,1.51
58,143,618.1,954.7,1.54
58,144,549.8,1008.8,1.83
58,145,150.5,338.5,2.25
58,148,881.6,1274.1,1.45
58,161,502.7,850.5,1.69
58,162,596.3,902.3,1.51
58,167,299.0,451.9,1.51
58,175,325.1,493.5,1.52
58,176,330.8,886.2,2.68
58,177,492.5,792.0,1.61
58,178,568.5,871.9,1.53
58,188,837.8,1193.0,1.42
58,189,800.6,1171.0,1.46
58,192,786.2,1135.1,1.44
58,195,632.4,876.5,1.39
58,197,1297.1,1563.6,1.21
58,203,615.0,893.2,1.45
58,204,674.3,995.5,1.48
58,207,862.6,1231.2,1.43
58,208,841.8,1231.2,1.46
58,209,865.6,1275.5,1.47
58,213,197.9,378.0,1.91
58,215,288.2,477.6,1.66
58,216,719.3,1102.3,1.53
58,221,809.8,1238.2,1.53
58,224,1062.3,1354.3,1.27
58,227,1039.1,1488.2,1.43
58,231,987.9,1442.7,1.46
58,232,1252.7,1529.0,1.22
58,235,563.4,766.5,1.36
58,248,637.6,971.9,1.52
58,260,509.2,758.2,1.49
58,262,293.9,578.2,1.97
58,263,373.0,821.7,2.20
58,271,799.1,1135.1,1.42
58,273,738.0,904.5,1.23
58,274,854.0,1022.2,1.20
58,275,713.8,1011.5,1.42
58,276,731.9,1243.1,1.70
58,277,71.4,93.8,1.31
58,278,1196.3,1576.3,1.32
58,279,1134.1,1580.3,1.39
58,280,1049.6,1354.3,1.29
58,283,298.5,696.4,2.33
58,284,350.4,818.5,2.34
58,286,467.6,1066.8,2.28
58,288,293.8,478.4,1.63
58,289,299.7,478.4,1.60
58,291,176.4,369.3,2.09
58,293,169.4,258.8,1.53
58,294,256.2,317.9,1.24
58,295,47.7,49.6,1.04
58,299,160.6,340.4,2.12
58,304,61.9,100.5,1.62
58,310,405.0,634.2,1.57
58,312,706.4,931.0,1.32
58,328,1003.7,1321.5,1.32
58,346,790.1,1158.1,1.47
58,347,761.9,1240.6,1.63
58,350,343.4,869.2,2.53
58,354,654.4,1174.5,1.79
58,358,344.6,558.6,1.62
58,361,636.8,815.7,1.28
58,362,188.3,446.1,2.37
58,363,372.1,623.4,1.68
58,364,323.6,558.2,1.73
58,366,615.4,985.8,1.60
58,378,637.5,815.7,1.28
58,379,635.8,807.9,1.27
58,380,203.1,389.5,1.92
58,381,960.9,1442.7,1.50
58,382,365.5,818.5,2.24
58,384,285.9,534.0,1.87
58,385,337.4,558.6,1.66
58,395,839.9,1238.2,1.47
58,420,609.8,985.8,1.62
64,76,1134.2,1455.0,1.28
64,77,1009.9,1172.7,1.16
64,78,400.0,567.5,1.42
64,81,606.5,949.6,1.57
64,82,1070.9,1273.1,1.19
64,86,513.2,624.6,1.22
64,96,760.3,986.9,1.30
64,120,550.8,624.6,1.13
64,121,467.1,553.5,1.18
64,128,882.2,1201.7,1.36
64,132,753.4,1075.2,1.43
64,134,520.1,664.5,1.28
64,136,532.8,897.2,1.68
64,137,585.2,850.0,1.45
64,139,605.1,949.6,1.57
64,143,224.4,334.7,1.49
64,144,297.4,392.8,1.32
64,145,734.1,1019.5,1.39
64,148,163.0,216.1,1.33
64,161,1192.8,1565.0,1.31
64,162,1268.9,1616.8,1.27
64,167,839.5,1141.3,1.36
64,175,767.6,993.9,1.29
64,176,1149.0,2009.5,1.75
64,177,1317.8,1915.3,1.45
64,178,1391.1,1995.2,1.43
64,188,181.3,263.0,1.45
64,189,217.1,285.0,1.31
64,192,262.5,331.6,1.26
64,195,654.0,737.5,1.13
64,197,2062.7,2686.9,1.30
64,203,577.0,680.8,1.18
64,204,716.2,994.8,1.39
64,207,205.5,301.2,1.47
64,208,200.6,301.2,1.50
64,209,177.8,236.3,1.33
64,213,847.5,1294.8,1.53
64,215,973.3,1192.1,1.22
64,216,136.4,135.9,1.00
64,224,1442.8,1649.4,1.14
64,227,200.9,396.6,1.97
64,231,158.9,351.1,2.21
64,232,1997.7,2652.3,1.33
64,235,799.2,924.8,1.16
64,248,436.2,553.5,1.27
64,260,511.7,628.2,1.23
64,262,821.6,1015.7,1.24
64,263,503.1,584.1,1.16
64,271,248.0,331.6,1.34
64,273,731.2,903.8,1.24
64,274,744.1,1021.5,1.37
64,275,590.0,799.1,1.35
64,276,429.9,616.8,1.43
64,277,787.9,1144.4,1.45
64,278,1630.7,1871.4,1.15
64,279,1530.4,1875.4,1.23
64,280,1436.9,1649.4,1.15
64,283,760.9,1093.3,1.44
64,284,653.7,837.3,1.28
64,286,471.9,692.6,1.47
64,288,782.8,1063.4,1.36
64,289,793.2,1063.4,1.34
64,291,746.1,1003.6,1.35
64,293,819.4,1097.4,1.34
64,294,861.2,1156.5,1.34
64,295,868.5,1287.8,1.48
64,299,952.6,1270.9,1.33
64,304,863.9,1201.7,1.39
64,310,1088.2,1348.7,1.24
64,312,857.2,972.8,1.13
64,328,1310.3,1616.6,1.23
64,346,194.3,297.9,1.53
64,347,320.4,437.1,1.36
64,350,1156.2,1992.5,1.72
64,354,415.5,567.0,1.36
64,358,1040.5,1273.1,1.22
64,361,734.6,815.0,1.11
64,362,662.7,897.4,1.35
64,363,1033.4,1337.9,1.29
64,364,992.9,1272.7,1.28
64,366,450.6,567.4,1.26
64,378,731.3,815.0,1.11
64,379,725.6,806.1,1.11
64,380,726.9,983.4,1.35
64,381,124.3,351.1,2.83
64,382,642.0,837.3,1.30
64,384,1027.5,1248.5,1.22
64,385,1046.4,1273.1,1.22
64,389,839.9,1238.2,1.47
64,420,452.4,567.4,1.25
76,77,126.6,474.7,3.75
76,78,741.2,1054.7,1.42
76,81,864.2,1195.6,1.38
76,82,1095.4,1619.3,1.48
76,86,622.8,874.4,1.40
76,96,642.8,938.2,1.46
76,120,586.6,874.4,1.49
76,121,669.1,1040.7,1.56
76,128,867.1,1260.4,1.45
76,132,925.1,1321.2,1.43
76,134,800.8,1224.6,1.53
76,136,869.7,1267.1,1.46
76,137,798.1,1219.9,1.53
76,139,843.1,1195.6,1.42
76,143,1012.5,1384.1,1.37
76,144,994.4,1438.2,1.45
76,145,704.3,985.7,1.40
76,148,1270.2,1521.3,1.20
76,161,1258.9,1911.2,1.52
76,162,1348.3,1963.0,1.46
76,167,506.0,714.8,1.41
76,175,511.9,719.6,1.41
76,176,996.0,1657.8,1.66
76,177,824.0,1563.6,1.90
76,178,846.6,1643.5,1.94
76,188,1254.0,1549.4,1.24
76,189,1247.9,1571.4,1.26
76,192,1264.3,1615.7,1.28
76,195,482.8,717.5,1.49
76,197,1154.4,2335.2,2.02
76,203,558.1,784.6,1.41
76,204,427.7,825.0,1.93
76,207,1286.1,1587.6,1.23
76,208,1268.9,1587.6,1.25
76,209,1270.4,1522.7,1.20
76,213,997.3,1537.9,1.54
76,215,1079.9,1538.3,1.42
76,216,1096.2,1407.9,1.28
76,221,1110.0,1455.0,1.31
76,224,311.7,394.8,1.27
76,227,1300.9,1715.0,1.32
76,231,1283.4,1669.5,1.30
76,232,1060.0,2300.6,2.17
76,235,344.2,720.6,2.09
76,248,699.1,1040.7,1.49
76,260,637.4,911.8,1.43
76,262,1086.0,1638.9,1.51
76,263,975.8,1472.6,1.51
76,271,1265.9,1615.7,1.28
76,273,437.1,734.0,1.68
76,274,504.7,851.7,1.69
76,275,569.9,902.9,1.58
76,276,1315.6,1900.9,1.44
76,277,847.3,1253.7,1.48
76,278,496.5,616.8,1.24
76,279,398.6,620.8,1.56
76,280,304.4,394.8,1.30
76,283,1073.4,1757.1,1.64
76,284,1075.7,1742.7,1.62
76,286,1080.0,1961.2,1.82
76,288,530.8,890.3,1.68
76,289,520.8,890.3,1.71
76,291,663.5,954.9,1.44
76,293,634.6,954.3,1.50
76,294,544.6,1013.4,1.86
76,295,763.7,1110.3,1.45
76,299,932.1,1401.1,1.50
76,304,859.6,1260.4,1.47
76,310,1180.2,1694.9,1.44
76,312,286.9,525.4,1.83
76,328,207.4,362.0,1.75
76,346,1224.7,1584.3,1.29
76,347,1278.9,1721.2,1.35
76,350,1015.6,1640.8,1.62
76,354,1239.5,1851.1,1.49
